CountryName,CountryCode,StartDate,EndDate,PolicyType,PolicyValue,Flag,InitialNote
Botswana,BWA,20200731,20200813,C6: Stay at home requirements,2,0,"On Thursday, July 30, health authorities announced that the Greater Gaborone region would be placed under lockdown from midnight on Thursday for two weeks due to a rise in coronavirus disease (COVID-19) cases in the capital. The announcement came after 30 new cases were recorded in Gaborone in the previous 24 hours. Under the measures only essential workers will be able to leave their homes for work, while others will only be able to go out to buy food and for other essential purposes. All gatherings will be banned and hotels, restaurants, gyms, and schools will close. Source: http://web.archive.org/web/20200802095810/https://www.garda.com/crisis24/news-alerts/365131/botswana-authorities-reinstate-lockdown-in-gaborone-july-30-update-11"
Botswana,BWA,20200803,20220430,C5: Close public transport,0,,"It appears that public transport is still running but that COVID-19 protocols must be adhered to public transport operators, such as not permitting anyone to use public transport without a face mask, cleaning the interior and exterior 2-3 times a day, and using hand sanitiser or washing hands etc.     See the press release from the Government, archived: http://archive.vn/WsNAi"
Botswana,BWA,20200807,20200813,C1: School closing,1,0,"From 7 August, schools are closed in Greater-Gaborone Zone.    See further information here on AfricaNews, archived: http://archive.vn/zmlCa; as well as the Presidential (COVID-19) Taskforce Bulletin published on 3 August, archived: http://archive.vn/1MOYi"
Botswana,BWA,20200814,20210715,C1: School closing,1,1,"Most businesses in the rest of the country have been able to resume and schools reopen, albeit under strict health protocols. Source: http://web.archive.org/web/20200821235638/https://www.garda.com/crisis24/news-alerts/369236/botswana-authorities-lift-lockdown-in-gaborone-august-13-update-12  The reopening of schools will mainly focus on finalists and candidate classes. Source: http://web.archive.org/web/20200822002029/https://observer.ug/news/headlines/66239-school-reopening-only-15-students-to-be-allowed-per-classroom"
Botswana,BWA,20200814,20210222,C4: Restrictions on gatherings,3,1," Meetings of more than 50 people remain prohibited, religious meetings have been permitted with limits on capacity and whilst follolwing social distancing regulations. Source: http://web.archive.org/web/20200821235638/https://www.garda.com/crisis24/news-alerts/369236/botswana-authorities-lift-lockdown-in-gaborone-august-13-update-12 "
Botswana,BWA,20200814,20201223,C6: Stay at home requirements,1,1,"Additional restrictions remain in place nationwide. Meetings of more than 50 people remain prohibited, religious meetings have been permitted with limits on capacity and whilst follolwing social distancing regulations. Most businesses in the rest of the country have been able to resume and schools reopen, albeit under strict health protocols. Individuals are required to wear face masks in public places, businesses, and common areas of residential buildings, as well as on public transport, and in taxis nationwide. Social distancing of 1-2m (3-6.5 ft) is to be observed by all individuals and temperature screenings are common before entering establishments. Source: http://web.archive.org/web/20200822155904/https://www.garda.com/crisis24/news-alerts/369236/botswana-authorities-lift-lockdown-in-gaborone-august-13-update-12"
Botswana,BWA,20200814,20200924,C7: Restrictions on internal movement,1,1,"Additional restrictions remain in place nationwide. Meetings of more than 50 people remain prohibited, religious meetings have been permitted with limits on capacity and whilst follolwing social distancing regulations. Most businesses in the rest of the country have been able to resume and schools reopen, albeit under strict health protocols. Individuals are required to wear face masks in public places, businesses, and common areas of residential buildings, as well as on public transport, and in taxis nationwide. Social distancing of 1-2m (3-6.5 ft) is to be observed by all individuals and temperature screenings are common before entering establishments. Source: http://web.archive.org/web/20200822155904/https://www.garda.com/crisis24/news-alerts/369236/botswana-authorities-lift-lockdown-in-gaborone-august-13-update-12"
Botswana,BWA,20200814,20200824,C8: International travel controls,2,,"Returning residents, including from the UK, will be subject to a 14-day mandatory quarantine period in government facilities at their own expense and compulsory COVID-19 testing. Source: http://web.archive.org/web/20200821233007/https://www.gov.uk/foreign-travel-advice/botswana/entry-requirements"
Botswana,BWA,20200825,20201116,C8: International travel controls,4,,"International flights remain suspended and land borders are closed. Humanitarian, cargo, and repatriation flights have continued, though those traveling from high-risk countries are not permitted entry.  http://web.archive.org/web/20200902233804/https://www.garda.com/crisis24/news-alerts/369236/botswana-authorities-lift-lockdown-in-gaborone-august-13-update-12   There are no commercial flights in to or out of Botswana. The Botswana authorities have also closed land border posts with neighbouring countries.  http://web.archive.org/web/20200903005122/https://www.gov.uk/foreign-travel-advice/botswana/coronavirus   "
Botswana,BWA,20200914,20201028,C3: Cancel public events,2,1,"Additional restrictions remain in place nationwide. Meetings of more than 50 people remain prohibited, religious meetings have been permitted with limits on capacity and whilst following social distancing regulations. Source: http://web.archive.org/web/20200923133045/https://www.garda.com/crisis24/news-alerts/376731/botswana-authorities-extend-national-state-of-public-emergency-through-september-30-update-13"
Botswana,BWA,20200914,20201028,E2: Debt/contract relief,1,,"The IMF page only talks about tax deferrals.  The government established a Covid-19 Relief Fund with a 2 billion Pula (about 1,1 percent of GDP) contribution from the government that will: i) finance a wage subsidy amounting to 50% of salaries of affected businesses (1000-2500 pula per month for a period of 3 months; ii) finance a waiver on training levy for a period of 6 months (150 million pula). The MoF also decided a tax deferral of 75% of any quarterly payment between March and September 2020 to be paid by March 2021.; iii) Builentities, the procedures for the securitization of loan portfolios are enabled. The amount calculated is Bs. 8,000 million (USD 1,166).  Source: http://web.archive.org/web/20200921134127/https://www.imf.org/en/Topics/imf-and-covid19/Policy-Responses-to-COVID-19"
Botswana,BWA,20200914,20220220,H3: Contact tracing,2,,"CONTACT TRACING   Purpose  This document provides the steps needed to systematically monitor persons at high risk  for COVID-19 infection, as well as to conduct contact tracing of COVID-19 cases in  Botswana, and contacts whom they may have exposed to the disease. In conjunction  with active case finding and testing, and in synergy with other measures such as physical  distancing, contact tracing is recommended in all transmission scenarios.  According to current knowledge, COVID 19 is passed from one person to another primarily  through droplet transmission. People in close contact with COVID-19 cases are at high  risk of being infected with COVID-19, and, if infected, may also transmit the infection to  others. This guideline details how once a COVID-19 case has been identified, the Ministry  of Health and Wellness (MoHW) through District Health Management Teams (DHMT) and  other implementing partners will track, trace and manage people who may have been  exposed to COVID-19.  Source: http://web.archive.org/web/20200923115019/https://covid19portal.gov.org.bw/sites/default/files/2020-05/COVID-19-Contact-Tracing-Guideline.pdf"
Botswana,BWA,20200925,20201028,C7: Restrictions on internal movement,2,1,"According to the US Embassy in Botswana, a permit is required to travel between internal zones in Botswana. Travelers must prove that their travel is essential and may be required to receive a test.  https://web.archive.org/web/20200930205403/https://bw.usembassy.gov/covid-19-information/"
Botswana,BWA,20200925,20210301,E1: Income support,0,,"According to reports, funding for income replacement programs was depleted.  https://web.archive.org/web/20201007022231/https://www.570news.com/2020/09/29/botswana-extends-emergency-measures-to-combat-virus/    https://web.archive.org/web/20201007021118if_/https://www.washingtonpost.com/world/africa/botswana-extends-emergency-measures-to-combat-virus/2020/09/29/b62cda0e-0259-11eb-b92e-029676f9ebec_story.html  "
Botswana,BWA,20201010,20210208,H6: Facial Coverings,4,1,"As part of containment measures, wearing of home-made masks have been made obligatory in public.  /web/20201018190814/https://www.africanews.com/2020/07/03/botswana-president-in-self-isolation-after-namibia-trip//  "
Botswana,BWA,20201022,20210531,H2: Testing policy,2,,"No change.   Botswana has limited testing capacity. Testing regulations and information change frequently. If you are in Botswana and experiencing symptoms, contact your physician and the Government of Botswana COVID hotline at 997 for instructions.    https://web.archive.org/web/20201028021025/https://bw.usembassy.gov/covid-19-information/"
Botswana,BWA,20201029,20210208,C3: Cancel public events,1,1,"Change. Religious meetings are allowed to take place.  Meetings of more than 50 people are currently prohibited, although religious meetings have been permitted with limits on capacity to facilitate social distancing measures can be followed.   https://web.archive.org/web/20201108224933/https://www.garda.com/crisis24/news-alerts/385031/botswana-authorities-extend-state-of-public-emergency-to-march-2021-update-14"
Botswana,BWA,20201029,20201221,C7: Restrictions on internal movement,1,1,"Change.   Is a curfew in place? No. Are there restrictions on intercity or interstate travel? Yes  Botswana is divided into 9 geographical zones (map available at gov.bw) and permits are only needed to travel between zones. Residents may travel within their zone without permits.  Permits for inter-zone travel may be acquired online at gov.bw and are restricted to essential travel. COVID-19 tests may be required at any time for those transiting zones. Tourism is considered essential travel for economic reasons, and Botswana residents may organize permit applications with a reservation confirmation from their destination lodging.  https://web.archive.org/web/20201108230126/https://bw.usembassy.gov/covid-19-information/"
Botswana,BWA,20201029,20210727,E2: Debt/contract relief,0,,"Subsidy not in place.   “Households are under severe financial strain with wages in the tourism sector cut and the wage subsidy not in place to assist them,” said Dumelang Saleshando, leader of the opposition party, the Botswana Congress Party.   https://web.archive.org/web/20201108232046/https://www.washingtonpost.com/world/africa/botswana-extends-emergency-measures-to-combat-virus/2020/09/29/b62cda0e-0259-11eb-b92e-029676f9ebec_story.html  https://web.archive.org/web/20201108231653/https://www.imf.org/en/Topics/imf-and-covid19/Policy-Responses-to-COVID-19"
Botswana,BWA,20201109,20201206,C2: Workplace closing,2,1,"Most businesses in the country have been permitted to resume operations under strict hygiene protocols. Individuals are required to wear face masks in public places, businesses, and common areas of residential buildings, as well as on public transport, and in taxis. Those in the country are expected to maintain an interpersonal distance of 1-2m (3-6ft) and temperature screenings are common before entering establishments.  https://web.archive.org/web/20201009021846/https://www.garda.com/crisis24/news-alerts/385031/botswana-authorities-extend-state-of-public-emergency-to-march-2021-update-14"
Botswana,BWA,20201117,20210103,C8: International travel controls,2,,"No change.   Botswana is divided into 9 geographical zones (map available at gov.bw) and permits are only needed to travel between zones. Residents may travel within their zone without permits.  Permits for inter-zone travel may be acquired online at gov.bw and are restricted to essential travel. COVID-19 tests may be required at any time for those transiting zones. Tourism is considered essential travel for economic reasons, and Botswana residents may organize permit applications with a reservation confirmation from their destination lodging.    https://web.archive.org/web/20201129210110/https://bw.usembassy.gov/covid-19-information/  11-29 Botswana will reopen their land borders for ordinary travellers this week for the first time since March when the coronavirus outbreak hit southern Africa  https://web.archive.org/web/20201129212251/https://www.msn.com/en-xl/news/other/covid-19-fears-of-deadly-second-wave-mount/ar-BB1bs3eQ"
